2120, 0.01980, 0.005
2125, 0.01795, 0.005
2130, 0.01883, 0.005
2135, 0.01672, 0.005
2140, 0.01903, 0.005
2145, 0.01797, 0.005
2150, 0.01498, 0.005
2155, 0.02153, 0.005
2160, 0.01594, 0.005
2165, 0.01824, 0.005
2170, 0.01968, 0.005
2175, 0.02102, 0.005
2180, 0.01579, 0.005
2185, 0.02085, 0.005
2190, 0.01587, 0.005
2195, 0.01557, 0.005
2200, 0.01740, 0.005
2205, 0.01521, 0.005
2210, 0.01762, 0.005
2215, 0.01622, 0.005
2220, 0.01729, 0.005
2225, 0.02048, 0.005
2230, 0.01724, 0.005
2235, 0.02141, 0.005
2240, 0.01808, 0.005
2245, 0.02012, 0.005
2250, 0.01588, 0.005
2255, 0.01721, 0.005
2260, 0.01705, 0.005
2265, 0.01666, 0.005
2270, 0.01502, 0.005
2275, 0.01453, 0.005
2280, 0.01457, 0.005
2285, 0.01896, 0.005
2290, 0.01657, 0.005
2295, 0.01947, 0.005
2300, 0.01686, 0.005
2305, 0.01514, 0.005
2310, 0.01785, 0.005
2315, 0.01766, 0.005
2320, 0.01788, 0.005
2325, 0.01872, 0.005
2330, 0.01823, 0.005
2335, 0.01651, 0.005
2340, 0.02058, 0.005
2345, 0.01837, 0.005
2350, 0.01442, 0.005
2355, 0.01675, 0.005
2360, 0.01820, 0.005
2365, 0.01748, 0.005
2370, 0.02026, 0.005
2375, 0.01779, 0.005
2380, 0.01780, 0.005
2385, 0.01427, 0.005
2390, 0.02314, 0.005
2395, 0.01611, 0.005
2400, 0.01549, 0.005
2405, 0.01469, 0.005
2410, 0.01650, 0.005
2415, 0.01646, 0.005
2420, 0.01709, 0.005
2425, 0.01539, 0.005
2430, 0.01596, 0.005
2435, 0.01904, 0.005
2440, 0.01785, 0.005
2445, 0.01629, 0.005
2450, 0.02022, 0.005
2455, 0.01603, 0.005
2460, 0.01566, 0.005
2465, 0.02119, 0.005
2470, 0.01701, 0.005
2475, 0.01609, 0.005
2480, 0.02127, 0.005
2485, 0.01934, 0.005
2490, 0.01496, 0.005
2495, 0.01630, 0.005
2500, 0.01455, 0.005
2505, 0.01798, 0.005
2510, 0.01719, 0.005
2515, 0.01674, 0.005
2520, 0.01505, 0.005
2525, 0.01744, 0.005
2530, 0.01599, 0.005
2535, 0.01676, 0.005
2540, 0.01648, 0.005
2545, 0.01710, 0.005
2550, 0.01585, 0.005
2555, 0.01852, 0.005
2560, 0.01716, 0.005
2565, 0.01906, 0.005
2570, 0.01593, 0.005
2575, 0.01795, 0.005
2580, 0.01643, 0.005
2585, 0.02012, 0.005
2590, 0.01749, 0.005
2595, 0.01715, 0.005
2600, 0.01654, 0.005
2605, 0.01505, 0.005
2610, 0.01446, 0.005
2615, 0.01841, 0.005
2620, 0.01976, 0.005
2625, 0.01599, 0.005
2630, 0.01881, 0.005
2635, 0.01474, 0.005
2640, 0.01713, 0.005
2645, 0.01874, 0.005
2650, 0.01578, 0.005
2655, 0.01938, 0.005
2660, 0.01564, 0.005
2665, 0.01807, 0.005
2670, 0.01676, 0.005
2675, 0.01639, 0.005
2680, 0.01518, 0.005
2685, 0.01425, 0.005
2690, 0.01819, 0.005
2695, 0.01409, 0.005
2700, 0.01561, 0.005
2705, 0.01762, 0.005
2710, 0.01831, 0.005
2715, 0.01836, 0.005
2720, 0.01886, 0.005
2725, 0.01715, 0.005
2730, 0.01454, 0.005
2735, 0.01714, 0.005
2740, 0.01573, 0.005
2745, 0.01991, 0.005
2750, 0.01521, 0.005
2755, 0.01997, 0.005
2760, 0.01974, 0.005
2765, 0.01652, 0.005
2770, 0.01665, 0.005
2775, 0.01476, 0.005
2780, 0.01692, 0.005
2785, 0.02003, 0.005
2790, 0.01566, 0.005
2795, 0.01539, 0.005
2800, 0.01688, 0.005
2805, 0.01824, 0.005
2810, 0.01718, 0.005
2815, 0.01476, 0.005
2820, 0.01898, 0.005
2825, 0.01571, 0.005
2830, 0.01409, 0.005
2835, 0.01640, 0.005
2840, 0.01832, 0.005
2845, 0.01755, 0.005
2850, 0.01529, 0.005
2855, 0.01455, 0.005
2860, 0.01794, 0.005
2865, 0.01400, 0.005
2870, 0.01489, 0.005
2875, 0.01546, 0.005
2880, 0.01782, 0.005
2885, 0.01715, 0.005
2890, 0.01854, 0.005
2895, 0.01349, 0.005
2900, 0.01619, 0.005
2905, 0.01826, 0.005
2910, 0.01806, 0.005
2915, 0.01671, 0.005
2920, 0.01740, 0.005
2925, 0.01616, 0.005
2930, 0.01333, 0.005
2935, 0.01477, 0.005
2940, 0.01575, 0.005
2945, 0.01320, 0.005
2950, 0.01877, 0.005
2955, 0.01547, 0.005
2960, 0.01644, 0.005
2965, 0.01437, 0.005
2970, 0.01661, 0.005
2975, 0.01923, 0.005
2980, 0.01856, 0.005
2985, 0.01531, 0.005
2990, 0.01564, 0.005
2995, 0.01567, 0.005
3000, 0.01652, 0.005
3005, 0.01346, 0.005
3010, 0.01752, 0.005
3015, 0.01664, 0.005
3020, 0.01521, 0.005
3025, 0.01975, 0.005
3030, 0.01518, 0.005
3035, 0.01630, 0.005
3040, 0.01725, 0.005
3045, 0.01706, 0.005
3050, 0.01494, 0.005
3055, 0.01692, 0.005
3060, 0.01409, 0.005
3065, 0.01692, 0.005
3070, 0.01857, 0.005
3075, 0.01583, 0.005
3080, 0.01573, 0.005
3085, 0.01217, 0.005
3090, 0.01351, 0.005
3095, 0.01797, 0.005
3100, 0.01448, 0.005
3105, 0.01691, 0.005
3110, 0.01554, 0.005
3115, 0.01520, 0.005
3120, 0.01626, 0.005
3125, 0.01482, 0.005
3130, 0.01574, 0.005
3135, 0.01623, 0.005
3140, 0.01440, 0.005
3145, 0.01522, 0.005
3150, 0.02001, 0.005
3155, 0.01518, 0.005
3160, 0.01649, 0.005
3165, 0.01775, 0.005
3170, 0.01277, 0.005
3175, 0.01330, 0.005
3180, 0.01653, 0.005
3185, 0.01692, 0.005
3190, 0.01614, 0.005
3195, 0.01409, 0.005
3200, 0.01706, 0.005
3205, 0.01546, 0.005
3210, 0.01599, 0.005
3215, 0.01559, 0.005
3220, 0.01718, 0.005
3225, 0.01334, 0.005
3230, 0.01566, 0.005
3235, 0.01468, 0.005
3240, 0.02040, 0.005
3245, 0.01314, 0.005
3250, 0.01125, 0.005
3255, 0.01432, 0.005
3260, 0.01345, 0.005
3265, 0.01589, 0.005
3270, 0.01959, 0.005
3275, 0.01679, 0.005
3280, 0.01722, 0.005
3285, 0.01853, 0.005
3290, 0.01646, 0.005
3295, 0.01718, 0.005
3300, 0.01470, 0.005
3305, 0.01669, 0.005
3310, 0.01429, 0.005
3315, 0.01483, 0.005
3320, 0.01746, 0.005
3325, 0.01230, 0.005
3330, 0.01602, 0.005
3335, 0.01481, 0.005
3340, 0.01572, 0.005
3345, 0.01302, 0.005
3350, 0.01544, 0.005
3355, 0.01392, 0.005
3360, 0.01976, 0.005
3365, 0.01845, 0.005
3370, 0.01587, 0.005
3375, 0.01870, 0.005
3380, 0.01422, 0.005
3385, 0.01776, 0.005
3390, 0.01742, 0.005
3395, 0.01404, 0.005
3400, 0.01463, 0.005
3405, 0.01319, 0.005
3410, 0.01659, 0.005
3415, 0.01396, 0.005
3420, 0.01504, 0.005
3425, 0.01397, 0.005
3430, 0.01570, 0.005
3435, 0.01946, 0.005
3440, 0.01238, 0.005
3445, 0.01751, 0.005
3450, 0.01233, 0.005
3455, 0.01921, 0.005
3460, 0.01720, 0.005
3465, 0.01427, 0.005
3470, 0.01286, 0.005
3475, 0.01350, 0.005
3480, 0.01858, 0.005
3485, 0.01500, 0.005
3490, 0.01359, 0.005
3495, 0.01189, 0.005
3500, 0.01759, 0.005
3505, 0.01540, 0.005
3510, 0.01624, 0.005
3515, 0.01261, 0.005
3520, 0.01457, 0.005
3525, 0.01431, 0.005
3530, 0.01575, 0.005
3535, 0.01759, 0.005
3540, 0.01413, 0.005
3545, 0.01525, 0.005
3550, 0.01216, 0.005
3555, 0.01411, 0.005
3560, 0.01176, 0.005
3565, 0.01290, 0.005
3570, 0.01328, 0.005
3575, 0.01738, 0.005
3580, 0.01550, 0.005
3585, 0.01391, 0.005
3590, 0.01594, 0.005
3595, 0.01402, 0.005
3600, 0.01609, 0.005
3605, 0.01686, 0.005
3610, 0.01622, 0.005
3615, 0.01453, 0.005
3620, 0.01817, 0.005
3625, 0.01423, 0.005
3630, 0.01409, 0.005
3635, 0.01515, 0.005
3640, 0.01479, 0.005
3645, 0.01375, 0.005
3650, 0.01742, 0.005
3655, 0.01239, 0.005
3660, 0.01672, 0.005
3665, 0.01231, 0.005
3670, 0.01388, 0.005
3675, 0.01818, 0.005
3680, 0.01715, 0.005
3685, 0.01537, 0.005
3690, 0.01484, 0.005
3695, 0.01585, 0.005
3700, 0.01443, 0.005
3705, 0.01537, 0.005
3710, 0.01603, 0.005
3715, 0.01556, 0.005
3720, 0.01613, 0.005
3725, 0.01924, 0.005
3730, 0.01107, 0.005
3735, 0.01497, 0.005
3740, 0.01626, 0.005
3745, 0.01382, 0.005
3750, 0.01610, 0.005
3755, 0.01413, 0.005
3760, 0.01501, 0.005
3765, 0.01693, 0.005
3770, 0.01498, 0.005
3775, 0.01673, 0.005
3780, 0.01499, 0.005
3785, 0.01342, 0.005
3790, 0.01590, 0.005
3795, 0.01524, 0.005
3800, 0.01112, 0.005
3805, 0.01465, 0.005
3810, 0.01468, 0.005
3815, 0.01456, 0.005
3820, 0.01578, 0.005
3825, 0.01288, 0.005
3830, 0.01201, 0.005
3835, 0.01446, 0.005
3840, 0.01437, 0.005
3845, 0.01417, 0.005
3850, 0.01599, 0.005
3855, 0.01488, 0.005
3860, 0.01649, 0.005
3865, 0.01303, 0.005
3870, 0.01158, 0.005
3875, 0.01535, 0.005
3880, 0.01534, 0.005
3885, 0.01305, 0.005
3890, 0.01711, 0.005
3895, 0.01542, 0.005
3900, 0.01525, 0.005
3905, 0.01258, 0.005
3910, 0.01717, 0.005
3915, 0.01269, 0.005
3920, 0.01113, 0.005
3925, 0.01682, 0.005
3930, 0.01552, 0.005
3935, 0.01554, 0.005
3940, 0.01354, 0.005
3945, 0.01395, 0.005
3950, 0.01639, 0.005
3955, 0.01248, 0.005
3960, 0.01768, 0.005
3965, 0.01387, 0.005
3970, 0.01477, 0.005
3975, 0.01488, 0.005
3980, 0.01335, 0.005
3985, 0.01565, 0.005
3990, 0.01487, 0.005
3995, 0.01723, 0.005
4000, 0.01390, 0.005
4005, 0.01633, 0.005
4010, 0.01514, 0.005
4015, 0.01051, 0.005
4020, 0.01358, 0.005
4025, 0.01459, 0.005
4030, 0.01408, 0.005
4035, 0.01484, 0.005
4040, 0.01754, 0.005
4045, 0.01163, 0.005
4050, 0.01357, 0.005
4055, 0.01633, 0.005
4060, 0.01437, 0.005
4065, 0.01441, 0.005
4070, 0.01659, 0.005
4075, 0.01311, 0.005
4080, 0.01298, 0.005
4085, 0.01749, 0.005
4090, 0.01248, 0.005
4095, 0.01376, 0.005
4100, 0.01297, 0.005
4105, 0.01529, 0.005
4110, 0.01285, 0.005
4115, 0.01409, 0.005
4120, 0.01350, 0.005
4125, 0.01636, 0.005
4130, 0.01529, 0.005
4135, 0.01271, 0.005
4140, 0.01185, 0.005
4145, 0.01309, 0.005
4150, 0.01244, 0.005
4155, 0.01408, 0.005
4160, 0.01313, 0.005
4165, 0.01414, 0.005
4170, 0.01318, 0.005
4175, 0.01532, 0.005
4180, 0.01619, 0.005
4185, 0.01370, 0.005
4190, 0.01268, 0.005
4195, 0.01358, 0.005
4200, 0.01539, 0.005
4205, 0.01311, 0.005
4210, 0.01848, 0.005
4215, 0.01646, 0.005
4220, 0.01665, 0.005
4225, 0.01582, 0.005
4230, 0.01518, 0.005
4235, 0.01498, 0.005
4240, 0.01339, 0.005
4245, 0.01159, 0.005
4250, 0.01752, 0.005
4255, 0.01703, 0.005
4260, 0.01371, 0.005
4265, 0.01368, 0.005
4270, 0.01065, 0.005
4275, 0.01418, 0.005
4280, 0.01464, 0.005
4285, 0.01445, 0.005
4290, 0.01743, 0.005
4295, 0.01348, 0.005
4300, 0.01452, 0.005
4305, 0.01202, 0.005
4310, 0.01364, 0.005
4315, 0.01384, 0.005
4320, 0.01206, 0.005
4325, 0.01601, 0.005
4330, 0.01510, 0.005
4335, 0.01981, 0.005
4340, 0.01744, 0.005
4345, 0.01287, 0.005
4350, 0.01334, 0.005
4355, 0.01387, 0.005
4360, 0.01472, 0.005
4365, 0.01280, 0.005
4370, 0.01488, 0.005
4375, 0.01343, 0.005
4380, 0.01481, 0.005
4385, 0.01419, 0.005
4390, 0.01201, 0.005
4395, 0.01545, 0.005
4400, 0.01527, 0.005
4405, 0.01417, 0.005
4410, 0.01500, 0.005
4415, 0.01379, 0.005
4420, 0.01416, 0.005
4425, 0.01343, 0.005
4430, 0.01533, 0.005
4435, 0.01240, 0.005
4440, 0.01578, 0.005
4445, 0.01270, 0.005
4450, 0.01443, 0.005
4455, 0.01474, 0.005
4460, 0.01341, 0.005
4465, 0.01481, 0.005
4470, 0.01226, 0.005
4475, 0.01449, 0.005
4480, 0.01393, 0.005
4485, 0.01596, 0.005
4490, 0.01474, 0.005
4495, 0.01208, 0.005
4500, 0.01460, 0.005
4505, 0.01158, 0.005
4510, 0.01226, 0.005
4515, 0.01520, 0.005
4520, 0.01266, 0.005
4525, 0.01711, 0.005
4530, 0.01481, 0.005
4535, 0.01430, 0.005
4540, 0.01373, 0.005
4545, 0.01352, 0.005
4550, 0.01524, 0.005
4555, 0.01323, 0.005
4560, 0.01398, 0.005
4565, 0.01313, 0.005
4570, 0.01494, 0.005
4575, 0.01448, 0.005
4580, 0.01326, 0.005
4585, 0.01112, 0.005
4590, 0.01438, 0.005
4595, 0.01452, 0.005
4600, 0.01463, 0.005
4605, 0.01181, 0.005
4610, 0.01445, 0.005
4615, 0.01301, 0.005
4620, 0.01281, 0.005
4625, 0.01149, 0.005
4630, 0.01600, 0.005
4635, 0.01152, 0.005
4640, 0.01345, 0.005
4645, 0.01292, 0.005
4650, 0.01426, 0.005
4655, 0.01275, 0.005
4660, 0.01462, 0.005
4665, 0.01397, 0.005
4670, 0.01236, 0.005
4675, 0.01259, 0.005
4680, 0.01459, 0.005
4685, 0.01463, 0.005
4690, 0.01481, 0.005
4695, 0.01533, 0.005
4700, 0.01255, 0.005
4705, 0.01559, 0.005
4710, 0.01265, 0.005
4715, 0.01208, 0.005
4720, 0.01282, 0.005
4725, 0.01424, 0.005
4730, 0.01441, 0.005
4735, 0.01359, 0.005
4740, 0.01240, 0.005
4745, 0.01625, 0.005
4750, 0.01213, 0.005
4755, 0.01278, 0.005
4760, 0.01192, 0.005
4765, 0.01443, 0.005
4770, 0.01192, 0.005
4775, 0.01358, 0.005
4780, 0.01154, 0.005
4785, 0.01306, 0.005
4790, 0.01269, 0.005
4795, 0.01276, 0.005
4800, 0.01365, 0.005
4805, 0.01153, 0.005
4810, 0.01673, 0.005
4815, 0.01247, 0.005
4820, 0.01130, 0.005
4825, 0.01228, 0.005
4830, 0.01223, 0.005
4835, 0.01276, 0.005
4840, 0.01100, 0.005
4845, 0.01608, 0.005
4850, 0.01188, 0.005
4855, 0.01377, 0.005
4860, 0.01044, 0.005
4865, 0.01478, 0.005
4870, 0.01339, 0.005
4875, 0.01238, 0.005
4880, 0.01369, 0.005
4885, 0.01066, 0.005
4890, 0.01353, 0.005
4895, 0.01178, 0.005
4900, 0.01212, 0.005
4905, 0.01103, 0.005
4910, 0.01060, 0.005
4915, 0.01086, 0.005
4920, 0.01142, 0.005
4925, 0.01488, 0.005
4930, 0.01485, 0.005
4935, 0.01407, 0.005
4940, 0.00985, 0.005
4945, 0.01275, 0.005
4950, 0.01544, 0.005
4955, 0.01308, 0.005
4960, 0.01614, 0.005
4965, 0.01048, 0.005
4970, 0.01322, 0.005
4975, 0.01156, 0.005
4980, 0.01411, 0.005
4985, 0.01455, 0.005
4990, 0.01444, 0.005
4995, 0.01183, 0.005
5000, 0.01226, 0.005
5005, 0.01253, 0.005
5010, 0.01547, 0.005
5015, 0.01132, 0.005
5020, 0.01031, 0.005
5025, 0.01194, 0.005
5030, 0.01044, 0.005
5035, 0.01592, 0.005
5040, 0.01102, 0.005
5045, 0.01080, 0.005
5050, 0.01182, 0.005
5055, 0.01227, 0.005
5060, 0.01096, 0.005
5065, 0.01049, 0.005
5070, 0.01129, 0.005
