scorer,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000
bodyparts,haut,haut,haut,milieu,milieu,milieu,bas,bas,bas
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
34,199.96969604492188,173.53451538085938,0.9316990375518799,203.29373168945312,222.2390899658203,0.9533388614654541,206.4441680908203,266.5648193359375,0.9273916482925415
35,199.9425811767578,174.2940673828125,0.9303922057151794,202.6906280517578,222.38600158691406,0.9545472264289856,206.12709045410156,267.18603515625,0.9292653799057007
36,199.1264190673828,172.9426727294922,0.9469341039657593,202.50155639648438,223.95008850097656,0.9600775241851807,206.44790649414062,267.1755065917969,0.923328161239624
37,198.6117706298828,172.9449920654297,0.9508089423179626,202.17555236816406,224.10037231445312,0.9624592661857605,205.70437622070312,267.58477783203125,0.9109445810317993
38,197.7706756591797,173.20745849609375,0.9533119797706604,202.01002502441406,223.41705322265625,0.9602511525154114,205.6494140625,267.5827331542969,0.9039304852485657
39,198.2313232421875,172.85276794433594,0.9506269693374634,202.34207153320312,223.5185546875,0.9613319039344788,205.77830505371094,267.7896728515625,0.9131069779396057
40,198.49790954589844,174.49151611328125,0.9418194890022278,202.7666473388672,223.20785522460938,0.9607113599777222,206.30210876464844,267.4291076660156,0.9203904867172241
41,198.49940490722656,173.25506591796875,0.9550256133079529,202.15716552734375,222.94964599609375,0.959479570388794,205.42233276367188,266.7516174316406,0.909274160861969
42,198.00926208496094,172.54519653320312,0.9523285627365112,202.38304138183594,222.79774475097656,0.95976322889328,206.1087646484375,267.0662841796875,0.9310675859451294
43,198.7846221923828,172.1314697265625,0.9410171508789062,202.27511596679688,223.21043395996094,0.9604514837265015,205.67095947265625,267.1912841796875,0.9281554818153381
44,199.66827392578125,172.84228515625,0.9372127652168274,202.63265991210938,223.44210815429688,0.9619043469429016,205.42184448242188,267.8705749511719,0.9271658062934875
45,198.12088012695312,172.64817810058594,0.9488548040390015,201.94805908203125,224.00387573242188,0.9627705216407776,205.489501953125,267.88201904296875,0.9235535264015198
46,199.28106689453125,173.1850128173828,0.9423055052757263,202.9903106689453,223.4427947998047,0.9620257019996643,205.94505310058594,267.0337219238281,0.9263063669204712
47,199.2017059326172,173.1524200439453,0.9412251710891724,203.76516723632812,222.26727294921875,0.9593676328659058,205.99771118164062,266.708251953125,0.9295971989631653
48,199.58522033691406,174.12428283691406,0.9277188181877136,204.93881225585938,224.31903076171875,0.9585130214691162,206.70498657226562,267.6948547363281,0.9320700168609619
49,200.24740600585938,172.3824462890625,0.9268865585327148,203.1868133544922,222.08624267578125,0.957771897315979,206.15460205078125,266.7359619140625,0.9274423718452454
50,201.19024658203125,174.607666015625,0.9072271585464478,205.5544891357422,225.050537109375,0.9689679145812988,206.71839904785156,267.005615234375,0.9377984404563904
51,201.1237335205078,172.10325622558594,0.8981255888938904,206.50575256347656,225.20751953125,0.9788563251495361,206.99166870117188,268.0874328613281,0.937821626663208
52,203.52926635742188,175.39352416992188,0.8929744362831116,207.17922973632812,225.59303283691406,0.9827356338500977,207.7857208251953,268.4474182128906,0.9544897079467773
53,202.42210388183594,177.15673828125,0.9136852025985718,206.8223114013672,225.5442352294922,0.9787582159042358,206.80978393554688,267.2786560058594,0.9455998539924622
54,203.73675537109375,175.80804443359375,0.9184743165969849,206.76126098632812,225.6515655517578,0.9787304997444153,208.0500030517578,267.25836181640625,0.9393966197967529
55,204.5606689453125,175.9436492919922,0.9290724396705627,208.4283905029297,226.0546112060547,0.9859958291053772,208.7325439453125,267.5828552246094,0.9458234906196594
56,204.18324279785156,176.0216827392578,0.9142578840255737,207.7510528564453,225.65463256835938,0.9824720621109009,209.29344177246094,267.3486022949219,0.9470171928405762
57,204.47438049316406,176.19435119628906,0.9128790497779846,208.3500518798828,225.86985778808594,0.9847635626792908,209.34156799316406,267.8747253417969,0.9472430348396301
58,204.5206756591797,175.83642578125,0.9184150099754333,208.71304321289062,226.55833435058594,0.9859177470207214,210.0142364501953,267.65301513671875,0.9412683248519897
59,203.7781982421875,177.13150024414062,0.9027144908905029,208.00221252441406,225.668701171875,0.9835193753242493,209.709228515625,268.01165771484375,0.9380906224250793
60,202.30747985839844,174.3324737548828,0.9083127379417419,208.0417938232422,227.0011749267578,0.9828271865844727,210.8709259033203,268.4444885253906,0.9414129853248596
61,203.974365234375,178.2689666748047,0.9405114650726318,209.52911376953125,228.0664520263672,0.9888083338737488,210.43540954589844,269.2466735839844,0.9418243169784546
62,204.0054168701172,177.36973571777344,0.9201658368110657,207.63449096679688,228.28173828125,0.9848939776420593,209.03797912597656,269.0906982421875,0.9315201044082642
63,203.3515625,179.68496704101562,0.9262092709541321,207.71810913085938,227.71453857421875,0.9839577674865723,208.62403869628906,269.89971923828125,0.9319061040878296
64,203.79373168945312,179.30789184570312,0.9264969229698181,208.4242706298828,228.63406372070312,0.9845249056816101,206.84552001953125,270.25933837890625,0.9119978547096252
65,203.2434844970703,180.6038818359375,0.9315720796585083,207.88279724121094,228.81253051757812,0.9838197827339172,208.0879364013672,268.5476989746094,0.9279268383979797
66,203.14817810058594,179.47625732421875,0.9251487851142883,207.36605834960938,229.14291381835938,0.9827248454093933,208.07550048828125,268.854248046875,0.9434965252876282
67,202.66905212402344,179.9401397705078,0.9268554449081421,207.59091186523438,229.3267364501953,0.9841955900192261,208.2145233154297,269.468505859375,0.9462565779685974
68,202.55374145507812,179.96376037597656,0.9289500117301941,207.48538208007812,229.09640502929688,0.9827417731285095,208.56683349609375,269.781494140625,0.9549118280410767
69,201.4344024658203,177.34518432617188,0.9308163523674011,207.4300537109375,230.45887756347656,0.9833496809005737,207.5653839111328,270.0612487792969,0.9536691308021545
70,201.17767333984375,177.1676025390625,0.926027774810791,207.5089111328125,230.36947631835938,0.9818191528320312,208.1785888671875,270.0798645019531,0.9576677083969116
71,201.9337615966797,181.1573028564453,0.938269853591919,208.1476593017578,230.49569702148438,0.9849001169204712,207.29373168945312,269.367431640625,0.9554511904716492
72,202.72479248046875,182.37721252441406,0.943337619304657,207.42340087890625,231.69093322753906,0.9770817160606384,208.43324279785156,271.5769958496094,0.9656659960746765
73,203.70004272460938,182.2431640625,0.9456498026847839,207.42022705078125,231.33401489257812,0.977871835231781,207.56561279296875,271.1954345703125,0.9596530795097351
74,203.12948608398438,181.86024475097656,0.9432395100593567,207.20394897460938,231.27197265625,0.9774726629257202,208.258056640625,270.46246337890625,0.9588382244110107
75,202.49510192871094,181.65284729003906,0.94004225730896,207.4461212158203,230.99386596679688,0.9784324169158936,208.51026916503906,270.9797668457031,0.9616411328315735
76,202.2241668701172,181.58062744140625,0.9370847344398499,207.5445098876953,231.12188720703125,0.9770994782447815,208.62535095214844,271.01629638671875,0.9652050733566284
77,202.68734741210938,182.18214416503906,0.9409699440002441,207.818359375,231.5644073486328,0.9765172004699707,210.25962829589844,270.8356018066406,0.9654192328453064
78,202.38458251953125,181.89047241210938,0.9401857256889343,207.84176635742188,231.53611755371094,0.9791567325592041,208.85586547851562,270.7316589355469,0.965667724609375
79,202.04542541503906,181.3011474609375,0.9394110441207886,207.68911743164062,231.3791046142578,0.9787750244140625,209.9851531982422,270.91302490234375,0.9668015241622925
80,201.98782348632812,181.44454956054688,0.9400389790534973,207.80055236816406,230.17367553710938,0.9832400679588318,209.26373291015625,270.3948059082031,0.962407112121582
81,202.73374938964844,181.5960693359375,0.939937949180603,208.30311584472656,230.1483612060547,0.9841033220291138,209.0323944091797,270.0574645996094,0.9594371914863586
82,204.05955505371094,181.8662567138672,0.9451279640197754,208.12646484375,230.74522399902344,0.9833492040634155,208.50750732421875,270.5648193359375,0.9676870107650757
83,203.44740295410156,181.5528564453125,0.9423753619194031,208.09527587890625,230.64454650878906,0.9816439747810364,209.29547119140625,270.2561950683594,0.9649410843849182
84,202.04664611816406,181.3242950439453,0.9256258010864258,207.63729858398438,231.88870239257812,0.975272536277771,208.48516845703125,271.4366760253906,0.9696438312530518
85,202.35671997070312,182.212646484375,0.9274675250053406,207.84353637695312,231.71084594726562,0.9765824675559998,208.46963500976562,271.2110595703125,0.9662482738494873
86,202.71885681152344,181.34072875976562,0.9223319292068481,207.4215545654297,231.32537841796875,0.9724917411804199,207.3232421875,270.99658203125,0.9611729383468628
87,202.8609161376953,181.57423400878906,0.9258841872215271,207.8554229736328,231.17567443847656,0.9764657020568848,206.62156677246094,270.6628112792969,0.9508834481239319
88,203.11094665527344,182.32125854492188,0.9316115975379944,208.01148986816406,230.64154052734375,0.9780529737472534,206.81881713867188,270.4800720214844,0.9512502551078796
89,203.1963348388672,182.77438354492188,0.9345234632492065,207.92025756835938,231.25637817382812,0.9773799777030945,207.42202758789062,271.099609375,0.9614319205284119
90,202.845458984375,182.1649627685547,0.9399852752685547,207.2994842529297,230.99261474609375,0.9789881706237793,207.6743621826172,271.0518798828125,0.9558608531951904
91,203.1397705078125,182.96902465820312,0.9376664757728577,206.4393310546875,231.03953552246094,0.9757534265518188,206.48684692382812,271.4715576171875,0.9569652676582336
92,202.79734802246094,182.86402893066406,0.9349918961524963,206.68479919433594,231.23114013671875,0.9707998633384705,207.072998046875,270.4357604980469,0.9552037715911865
93,202.14527893066406,182.34622192382812,0.935961902141571,206.0237579345703,230.9155731201172,0.9739887714385986,206.94898986816406,269.9339294433594,0.9512547850608826
94,202.33396911621094,182.90614318847656,0.9393371939659119,205.67459106445312,231.4810028076172,0.9726399183273315,206.49383544921875,270.2080383300781,0.9541869759559631
95,203.15525817871094,182.9085693359375,0.9387110471725464,204.30572509765625,228.89154052734375,0.9675113558769226,206.01638793945312,270.3193054199219,0.9439229965209961
96,204.27671813964844,182.80674743652344,0.9446948766708374,206.65257263183594,232.60519409179688,0.9640879034996033,207.31967163085938,271.54815673828125,0.9689920544624329
97,203.07196044921875,182.38763427734375,0.9394132494926453,203.9873046875,230.25389099121094,0.9598874449729919,206.02432250976562,271.6933288574219,0.9649693369865417
98,202.2593994140625,182.46347045898438,0.9300129413604736,203.96763610839844,230.51202392578125,0.958749532699585,205.7708282470703,271.5355224609375,0.9633488655090332
99,200.6764373779297,179.4844512939453,0.9325995445251465,203.85545349121094,230.35519409179688,0.960514485836029,204.8336639404297,271.2276611328125,0.9521178007125854
100,200.68582153320312,179.77650451660156,0.934319794178009,203.9452362060547,230.27951049804688,0.9601291418075562,204.92393493652344,271.2546691894531,0.9536247849464417
101,200.3652801513672,180.43455505371094,0.9374974370002747,203.697021484375,230.5522918701172,0.9580664038658142,204.4176025390625,271.3730163574219,0.9504473209381104
102,200.07862854003906,180.33889770507812,0.9379019141197205,205.91290283203125,232.84957885742188,0.9581485986709595,205.19287109375,271.3970031738281,0.9563027024269104
103,200.1859588623047,181.0645751953125,0.9434701204299927,203.49136352539062,230.1012420654297,0.960567831993103,206.28176879882812,271.3014831542969,0.9613633155822754
104,203.09738159179688,182.83160400390625,0.9377819895744324,203.69183349609375,229.98764038085938,0.9635989665985107,205.32432556152344,271.1021728515625,0.9521716237068176
105,203.10108947753906,182.78652954101562,0.9399202466011047,206.42919921875,232.06942749023438,0.9674206376075745,205.26107788085938,270.6029357910156,0.9493151307106018
106,202.88131713867188,182.83921813964844,0.9390981793403625,206.31236267089844,232.44068908691406,0.9705825448036194,205.71339416503906,271.0019836425781,0.9547361731529236
107,203.849609375,182.49063110351562,0.9371474981307983,206.35235595703125,232.81484985351562,0.967770516872406,204.62469482421875,270.90283203125,0.9466190934181213
108,202.9084930419922,183.25193786621094,0.9382879734039307,206.3885498046875,232.78887939453125,0.9675824642181396,207.53378295898438,271.69805908203125,0.964619517326355
109,203.86488342285156,182.96145629882812,0.9356739521026611,207.22616577148438,232.47984313964844,0.9692299962043762,208.0290069580078,272.6714172363281,0.9683356881141663
110,200.62669372558594,183.5318145751953,0.9253515601158142,204.73219299316406,230.74583435058594,0.9640992283821106,205.88668823242188,272.7840270996094,0.9593475461006165
111,200.09881591796875,183.2429656982422,0.9290193319320679,206.57540893554688,234.54661560058594,0.9514196515083313,205.5526885986328,273.1516418457031,0.9535709023475647
112,200.08546447753906,186.12252807617188,0.9311827421188354,206.20489501953125,235.20343017578125,0.9545186758041382,204.80975341796875,274.9317626953125,0.9516754746437073
113,199.52032470703125,187.920654296875,0.9351987242698669,205.75942993164062,236.37059020996094,0.9444041848182678,205.1085968017578,274.4418640136719,0.9640653133392334
114,198.06944274902344,189.3082733154297,0.9364912509918213,205.76864624023438,237.85179138183594,0.9409154057502747,203.89706420898438,275.8922424316406,0.9572216272354126
115,195.99444580078125,190.451171875,0.938649594783783,203.50357055664062,236.9497528076172,0.9396975040435791,201.23599243164062,276.7570495605469,0.9416034817695618
116,195.57261657714844,191.48773193359375,0.9576015472412109,202.43722534179688,238.80105590820312,0.9452193379402161,201.2360076904297,278.5752258300781,0.9227207899093628
117,194.03443908691406,192.96975708007812,0.9672660231590271,200.85842895507812,239.3665313720703,0.9790134429931641,199.27947998046875,279.6551208496094,0.9400349855422974
118,193.61224365234375,195.91635131835938,0.9638935923576355,199.19473266601562,241.79568481445312,0.9871620535850525,198.7924041748047,281.50653076171875,0.9272240400314331
119,193.73023986816406,197.74465942382812,0.9564051032066345,199.91387939453125,244.205322265625,0.988229513168335,200.52688598632812,282.8677062988281,0.9323554635047913
120,193.2422332763672,198.92086791992188,0.9498841166496277,199.11447143554688,246.1355438232422,0.9890505075454712,201.06832885742188,284.21295166015625,0.9305189847946167
121,194.3765411376953,202.01791381835938,0.9490357637405396,198.76268005371094,248.9095458984375,0.9860728979110718,200.76315307617188,286.0792541503906,0.9455951452255249
122,192.97470092773438,205.92762756347656,0.9263575077056885,197.2891387939453,250.03273010253906,0.9811848998069763,200.11013793945312,288.4743957519531,0.9575982093811035
123,191.718505859375,206.7838897705078,0.9138310551643372,196.05555725097656,253.4469451904297,0.9835055470466614,198.8156280517578,289.06866455078125,0.9654827117919922
124,191.34877014160156,208.71192932128906,0.9380677342414856,194.20339965820312,253.73233032226562,0.9854189157485962,195.55575561523438,292.8836364746094,0.9781777858734131
125,189.3725128173828,212.607177734375,0.9375243782997131,192.510986328125,255.7809295654297,0.9839720726013184,192.80569458007812,295.41668701171875,0.9682152271270752
126,189.39654541015625,214.02725219726562,0.9362726807594299,192.24778747558594,257.3304138183594,0.9843224883079529,191.76170349121094,297.9932861328125,0.9313311576843262
127,188.5166015625,214.89585876464844,0.9248302578926086,191.4288787841797,259.8409423828125,0.9846013784408569,191.53475952148438,300.3514099121094,0.9363945126533508
128,183.43426513671875,216.62257385253906,0.9238571524620056,187.64073181152344,262.60223388671875,0.9663350582122803,187.1062469482422,302.3387145996094,0.9195963144302368
129,182.6588134765625,218.7755584716797,0.9316830635070801,186.81396484375,264.7611999511719,0.9497535228729248,186.06849670410156,305.8594665527344,0.9443162679672241
130,181.80322265625,219.65089416503906,0.9183643460273743,188.47567749023438,267.4751281738281,0.940670907497406,184.88583374023438,305.8626708984375,0.9354503750801086
131,180.60113525390625,222.53060913085938,0.9527749419212341,186.43898010253906,270.0523376464844,0.9697698354721069,182.85440063476562,307.61981201171875,0.9658997058868408
132,178.31422424316406,224.1481475830078,0.9609333276748657,184.52084350585938,272.62481689453125,0.9807253479957581,181.05169677734375,311.54766845703125,0.9603486657142639
133,178.6761016845703,225.38607788085938,0.9681664109230042,183.67709350585938,273.8637390136719,0.9848959445953369,179.30197143554688,314.2452697753906,0.9502512216567993
134,177.139892578125,226.24142456054688,0.9687318205833435,184.42176818847656,276.3175354003906,0.9820560812950134,181.97523498535156,314.15313720703125,0.9339479804039001
135,175.66403198242188,226.9946746826172,0.96165931224823,181.84161376953125,277.1021423339844,0.9894573092460632,177.64077758789062,317.03106689453125,0.9399946331977844
136,174.7013397216797,228.15817260742188,0.9518605470657349,181.29818725585938,277.7781982421875,0.9896546602249146,178.57333374023438,318.3241882324219,0.9633303880691528
137,174.34579467773438,229.4405517578125,0.930996835231781,181.53067016601562,280.1265563964844,0.9873328804969788,178.36146545410156,319.7803039550781,0.9808958768844604
138,171.40260314941406,231.53919982910156,0.9172983169555664,180.59881591796875,281.5675048828125,0.984413206577301,176.89328002929688,320.21295166015625,0.9757022857666016
139,173.96656799316406,235.66468811035156,0.9016979932785034,178.9283447265625,282.1690673828125,0.9794642925262451,175.70346069335938,321.0483703613281,0.9764501452445984
140,173.70362854003906,236.3553924560547,0.8914918899536133,179.1071014404297,283.1092529296875,0.9796317219734192,175.44625854492188,322.5245666503906,0.9792889952659607
141,173.16513061523438,237.307373046875,0.8484160900115967,178.31527709960938,284.74298095703125,0.9789121150970459,174.72193908691406,324.2736511230469,0.9747426509857178
142,172.93373107910156,236.58164978027344,0.8671531677246094,177.28836059570312,283.2352600097656,0.9778056144714355,174.44561767578125,323.3619079589844,0.9737597107887268
143,173.0259552001953,236.3331756591797,0.8614370226860046,177.11334228515625,283.8817443847656,0.9730179905891418,173.7808074951172,325.4278259277344,0.9636071920394897
144,168.38861083984375,234.6961669921875,0.8553453683853149,176.88377380371094,284.3440856933594,0.9706965088844299,174.19493103027344,325.7315673828125,0.9749097228050232
145,168.15554809570312,234.56056213378906,0.8838182687759399,177.51223754882812,283.5555114746094,0.9737077355384827,174.59481811523438,322.41986083984375,0.9767662286758423
146,168.9440155029297,234.0122528076172,0.8588290810585022,177.6079559326172,283.341064453125,0.9720038175582886,174.9112548828125,323.35382080078125,0.981312096118927
147,169.729736328125,234.0074920654297,0.8751904964447021,178.4098358154297,283.6425476074219,0.9757705926895142,174.90911865234375,322.9560852050781,0.9822340607643127
148,173.1288604736328,235.19039916992188,0.8702273368835449,178.04672241210938,282.4574890136719,0.9719923734664917,174.2056884765625,323.08660888671875,0.9786040782928467
149,169.57545471191406,234.3680877685547,0.8883586525917053,177.65353393554688,282.2913818359375,0.9750609397888184,174.6488037109375,321.24810791015625,0.9762702584266663
150,170.18875122070312,234.20758056640625,0.8726667761802673,178.478515625,282.00677490234375,0.9765955209732056,175.1558837890625,322.12908935546875,0.97865891456604
151,173.52125549316406,234.80377197265625,0.889564573764801,178.3518524169922,282.1909484863281,0.9712902903556824,175.22239685058594,321.4839172363281,0.9774741530418396
152,173.7153778076172,234.929443359375,0.8928850889205933,178.96510314941406,282.5990295410156,0.9757289290428162,175.6523895263672,322.6529235839844,0.9805364608764648
153,171.24893188476562,233.65650939941406,0.8985522389411926,179.11422729492188,281.6725769042969,0.9760037660598755,176.1135711669922,322.7102355957031,0.9791481494903564
154,174.65586853027344,233.8978271484375,0.917243480682373,180.62057495117188,281.64263916015625,0.9838345050811768,175.56468200683594,322.5512390136719,0.9823204278945923
155,172.211669921875,232.7782745361328,0.9182183742523193,181.4174041748047,281.6758117675781,0.9839069843292236,175.9287567138672,321.1113586425781,0.9839163422584534
156,175.5526123046875,233.1212158203125,0.9370121955871582,182.01095581054688,281.1005554199219,0.9842262864112854,177.27471923828125,321.25006103515625,0.9842098951339722
157,175.1251220703125,228.56521606445312,0.9297376275062561,181.55519104003906,280.8246765136719,0.9851709008216858,177.88623046875,321.3688659667969,0.9823867082595825
158,175.5176544189453,232.69509887695312,0.9387361407279968,183.35838317871094,279.9253234863281,0.9866920113563538,178.57359313964844,320.2067565917969,0.9784703254699707
159,175.9375762939453,228.86056518554688,0.9587596654891968,183.8424072265625,281.6047668457031,0.9796341061592102,179.63916015625,320.8388366699219,0.9786100387573242
160,175.87606811523438,228.6578369140625,0.9596153497695923,183.53848266601562,280.84478759765625,0.9850431680679321,178.75946044921875,320.385009765625,0.9799383282661438
161,176.7855224609375,228.0008087158203,0.9695870280265808,184.69151306152344,279.6006774902344,0.9840482473373413,180.7247314453125,318.90093994140625,0.9768113493919373
162,178.57327270507812,227.11666870117188,0.9738734364509583,184.89920043945312,279.5145568847656,0.983850359916687,181.12591552734375,317.512939453125,0.9629080295562744
163,178.29676818847656,227.03189086914062,0.9694141149520874,184.71170043945312,278.283447265625,0.9844467043876648,180.88954162597656,316.97869873046875,0.9642865061759949
164,179.502197265625,226.7059783935547,0.9678350687026978,186.59461975097656,279.2183532714844,0.9812694787979126,183.85841369628906,317.81256103515625,0.9289161562919617
165,179.4046173095703,226.11341857910156,0.9710707068443298,187.12477111816406,276.58404541015625,0.9768702983856201,183.9384002685547,317.3570251464844,0.9213758111000061
166,180.62203979492188,225.30099487304688,0.9670084714889526,187.0123748779297,275.6871032714844,0.9754014015197754,182.73866271972656,315.7549743652344,0.9311537742614746
167,182.3748016357422,223.6038818359375,0.9546836018562317,187.3505859375,274.9708251953125,0.9705655574798584,183.7080841064453,316.5673522949219,0.9150503873825073
168,183.69696044921875,224.17416381835938,0.9404783844947815,190.1031951904297,272.81378173828125,0.9712498188018799,184.68203735351562,316.5158386230469,0.8686129450798035
